Confidence Threshold,1,2,3,4,5,6,7,8,9
0.2,0.11158691431242466,0.2255802790990378,0.31858491028854397,0.4082216126733403,0.4838737951531972,0.5463277168481291,0.6021700391108618,0.6503228793055208,0.6925803879759493
0.30000000000000004,0.10101934691462622,0.19163584090728933,0.27355691987698827,0.3477382005075562,0.4102879551986266,0.46756853741113485,0.5159822378154849,0.5569560813758402,0.6024717277082228
0.4000000000000001,0.0966046757195956,0.17973900728471848,0.2579080154551216,0.3270969187927566,0.38279969076830495,0.43428986708531037,0.48022342414253494,0.5197763675497108,0.5601185529076091
0.5000000000000001,0.09488368154916582,0.16352963751986377,0.23231652980090686,0.2960647858846487,0.3491047741144336,0.3958410146709242,0.43768289934431653,0.47271701286514084,0.5080910630089368
0.6000000000000001,0.0912042621155963,0.1487572474820445,0.20408900199335805,0.2601830225610225,0.3074123063103425,0.3505370372665044,0.38566008909783417,0.41879150289994976,0.45285779511485097
0.7000000000000002,0.08949475998249239,0.13931159870308032,0.18821873255386937,0.23455795971680116,0.2738031099148886,0.3096722069876089,0.3378385594975414,0.36579494245954425,0.3924800227328163
0.8000000000000003,0.08394734766432531,0.11791096366121752,0.15170320274013552,0.1807389819624854,0.21005309008943407,0.23478657784453194,0.2516067300426392,0.26985219835316554,0.2871147915871062
